Ticker;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANTPA;Cours/VANNPA;Solvabilité;Rendement dividende
NO0010911902;Consumer Cyclical;Specialty Retail;https://www.elektroimportoren.no/;Elektroimportøren AS;9,7;19,27;0,5;-0,92;0,31;0
IT0005373417;Technology;Semiconductor Equipment & Materials;https://www.eles.com/;ELES Semiconductor Equipment S.p.A.;2,04;2,77;0,74;4,86;0,51;0
BE0003822393;Utilities;Utilities - Regulated Electric;https://www.eliagroup.eu/;Elia Group SA/NV;102,8;226,75;0,45;-0,67;0,28;1,73
IT0003404214;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.elica.com/;Elica S.p.A.;1,87;5,26;0,36;-1,7;0,39;0
IT0005524423;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0011950732;Consumer Cyclical;Restaurants;https://www.eliorgroup.com/;Elior;3,754;7,37;0,51;-0,53;0,22;3,17
FR0012435121;Industrials;Specialty Business Services;https://www.fr.elis.com/en;Elis SA;22,82;19,61;1,16;-1,33;0,4;0
ES0105726006;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
NO0010816093;Basic Materials;Specialty Chemicals;https://www.elkem.com/;Elkem ASA;21,62;76,34;0,28;-2,6;0,54;10,5
NO0010722283;Technology;Software - Infrastructure;https://www.ellipticlabs.com/;Elliptic Laboratories ASA;16,32;2,79;5,85;12;1,3;0
NO0010815673;Utilities;Utilities - Regulated Electric;https://investor.elmeragroup.no/;Elmera Group ASA;31,5;46,23;0,68;-2,16;0,22;8,28
NO0011002586;Consumer Cyclical;Packaging & Containers;https://www.elopak.com/;Elopak ASA;34,3;3,03;11,32;-47,64;0,35;0
IT0005561466;Industrials;Specialty Industrial Machinery;https://elsaweb.it/;ELSA Solutions S.p.A.;4,66;0;0;0;0;0
IT0001237053;Industrials;Tools & Accessories;https://www.emakgroup.it/;Emak S.p.A.;1,172;3,61;0,32;4,04;0,47;3,39
ES0105639001;Technology;Computer Hardware;https://www.embention.com/;Embention Sistemas Inteligentes, S.A.;13;0;0;0;0;0
IT0005562183;Consumer Cyclical;Resorts & Casinos;https://www.emmavillas.com/;Emma Villas S.p.A.;2,64;0;0;0;0;0
FR0013356755;Consumer Cyclical;Specialty Retail;https://www.emova-group.com/;Emova Group SA;0,995;2,08;0,48;-0,29;0,41;0
ES0130960018;Utilities;Utilities - Regulated Gas;https://www.enagas.es/es/;Enagás, S.A.;14,09;32,82;0,43;-0,81;0,37;8,91
IT0005176406;Industrials;Airports & Air Services;https://www.enav.it/;ENAV S.p.A.;3,982;3,75;1,06;-5,61;0,59;0
FR0004030708;Basic Materials;Specialty Chemicals;https://www.encresdubuit.com/;Encres Dubuit;2,68;7,35;0,36;0,83;1;6,17
ES0130670112;Utilities;Utilities - Regulated Electric;https://www.endesa.com/;Endesa, S.A.;18,235;36,96;0,49;-0,89;0,18;7,85
NO0012555459;Industrials;Conglomerates;https://endur.no/;Endúr ASA;50,8;42,72;1,19;-2,01;0,42;0
IT0003128367;Utilities;Utilities - Diversified;https://www.enel.com/;Enel SpA;6,8;18,43;0,37;-0,7;0,19;5,53
FR0013330792;Technology;Communication Equipment;https://www.enensys.com/;ENENSYS Technologies SA;0,606;2,09;0,29;-0,84;0,01;0
NO0012697715;Technology;Solar;https://www.energeia.no/;Energeia AS;1,13;1,59;0,71;-2,63;0,61;0
FR0013399359;Technology;Software - Application;https://energisme.com/;SA Energisme;0,0063;0;0;0;0;0
IT0005500712;Industrials;Electrical Equipment & Parts;https://www.energysynt.com/;Energy S.p.A.;1,615;1,77;0,91;1,66;0,8;0
FR0011915339;;;;;0,3445;0;0;0;0;0
IT0004887409;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
IT0004356751;Consumer Defensive;Packaged Foods;https://www.enervit.com/;Enervit S.p.A.;3,24;3,42;0,95;12;0,51;2,08
FR0010208488;Utilities;Utilities - Diversified;https://www.engie.com/;Engie SA;15,77;71,33;0,22;-0,46;0,17;6
IT0003132476;Energy;Oil & Gas Integrated;https://www.eni.com/;Eni S.p.A.;14,828;45,93;0,32;-1,08;0,42;6,5
FR0014004974;;;;;1,94;0;0;0;0;0
NO0013186460;Technology;Electronic Components;https://ensurge.com/;Ensurge Micropower ASA;1,4816;0,01;148,16;-49,39;2,5;0
FR0014004362;Utilities;Utilities - Renewable;https://entech-se.com/;Entech SA;7,86;2,77;2,84;5,42;0,69;0
NO0010716418;Real Estate;Real Estate Services;https://www.entra.no/;Entra ASA;112;389,82;0,29;-0,53;0,32;3,53
FR0010424697;;;;;0,57;0;0;0;0;0
FR0000045122;Communication Services;Publishing;https://www.entreprendre.fr/;Entreprendre S.A.;3;0;0;0;0,42;0
NL0015000GX8;Industrials;Pollution & Treatment Controls;https://www.envipco.com/;Envipco Holding N.V.;5,8;1,39;4,17;26,36;0,46;0
FR0010465534;;;;;4,9;0;0;0;0;0
IT0005519837;Industrials;Consulting Services;https://eprcomunicazione.it/;Eprcomunicazione S.p.A.;1,44;1,62;0,89;-8,47;0,44;0
FR0012882389;Healthcare;Health Information Services;https://equasens.com/;Equasens Société anonyme;60,3;14,17;4,26;-23,55;0,64;1,34
NO0010096985;Energy;Oil & Gas Integrated;https://www.equinor.com/;Equinor ASA;298,8;46,83;6,38;-29,82;0,49;3,7
IT0005312027;Financial Services;Capital Markets;https://www.equita.eu/;Equita Group S.p.A.;4,08;7,68;0,53;-2,72;0,33;7,87
NO0010708605;Utilities;Utilities - Renewable;https://www.eqva.no/;Eqva ASA;4,48;6,19;0,72;-1,95;0,45;0
FR0000131757;Basic Materials;Other Industrial Metals & Mining;https://www.eramet.com/en;ERAMET S.A.;101,3;207,47;0,49;-2,22;0,34;1,99
IT0001157020;Utilities;Utilities - Renewable;https://www.erg.eu/;ERG S.p.A.;25,6;30,19;0,85;-2,23;0,48;3,44
SE0000108656;Technology;Communication Equipment;https://www.ericsson.com/;Telefonaktiebolaget LM Ericsson (publ);61,46;70,07;0,88;-4,63;0,43;2,59
IT0005521247;Industrials;Specialty Industrial Machinery;https://www.erreduegas.it/;ErreDue S.p.A.;9,95;13,86;0,72;1,46;1,43;0
AT0000652011;Financial Services;Banks - Regional;https://www.erstegroup.com/;Erste Group Bank AG;47,52;859,93;0,06;-0,06;0,06;2,83
IT0005337107;Industrials;Specialty Industrial Machinery;https://www.esautomotion.com/;Esautomotion S.p.A.;3,82;3,13;1,22;-19,1;1,02;2,05
IT0005421885;Consumer Defensive;Packaged Foods;https://www.esi-spa.com/;ESI S.p.A.;1,61;2,97;0,54;23;0,13;0
FR0000035818;Technology;Software - Application;https://www.esker.fr/;Esker SA;191,4;20,49;9,34;34,8;0,88;0,36
IT0005573818;Industrials;Engineering & Construction;https://www.espe.it/;Espe S.p.A.;2,82;4,21;0,67;5,53;0,19;0
IT0003850929;Technology;Electronics & Computer Distribution;https://www.esprinet.com/;Esprinet S.p.A.;4,79;27,59;0,17;2,75;0,26;2,83
FR0000121667;Healthcare;Medical Instruments & Supplies;https://www.essilorluxottica.com/;EssilorLuxottica Société anonyme;208,6;41,65;5,01;-8,09;0,66;1,28
FR0000120669;Energy;Oil & Gas Refining & Marketing;https://corporate.esso.fr/;Esso S.A.F.;192,6;366,75;0,53;1,53;0,63;6,6
PTESO0AM0000;Consumer Cyclical;Resorts & Casinos;https://www.estoril-solsgps.com/;Estoril Sol, SGPS, S.A.;7;12,98;0,54;-0,77;0,5;0
IT0005468191;Consumer Cyclical;Auto Manufacturers;https://www.estrima.com/;Estrima S.p.A.;0,51;7,23;0,07;2,43;0,42;0
IT0004818297;Healthcare;Medical Care Facilities;https://www.eukedos.it/;EuKedos S.p.A.;0,83;5,74;0,14;-0,17;0,2;0
FR0000061475;Real Estate;Real Estate Services;https://www.eurasiafonciereinvestissements.com/;Eurasia Fonciere Investissements Société Anonyme;0,262;0;0;0;0;0
FR0010844001;Real Estate;Real Estate Services;https://www.eurasiagroupe.com/;Eurasia Groupe SA;2,62;0;0;0;0;0
FR0000121121;Financial Services;Asset Management;https://www.eurazeo.com/en/;Eurazeo SE;76,5;129,83;0,59;-5,84;0,84;1,95
FR0014008VX5;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.euroapi.com/en;Euroapi S.A.;3,254;19,25;0,17;0,82;0,66;0
FR0013240934;Healthcare;Medical Devices;https://www.eurobio-scientific.com/;Eurobio Scientific Société anonyme;14,62;16,25;0,9;54,15;0,77;0
GB00B94QM994;Financial Services;Asset Management;https://www.eurocastleinv.com/;Eurocastle Investment Limited;7,8;0;0;0;0,98;10,73
NL0015000K93;Real Estate;REIT - Retail;https://www.eurocommercialproperties.com/;Eurocommercial Properties N.V.;22,35;71,23;0,31;-0,7;0,53;0
FR0013256518;Healthcare;Diagnostics & Research;https://www.eurofins.fr/cerep/;Eurofins-Cerep SA;21800;0;0;0;0,92;0
FR001400M7C0;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0014000MR3;Healthcare;Diagnostics & Research;https://www.eurofins.com/;Eurofins Scientific SE;58,26;28,87;2,02;-4,16;0,53;0,48
IT0005527616;Industrials;Specialty Industrial Machinery;https://euro-group.it/;EuroGroup Laminations S.p.A.;4,468;12,85;0,35;3,49;0,43;0
FR0010157115;Financial Services;Capital Markets;https://www.elcorp.com/;Euroland Corporate Société anonyme;2,22;0;0;0;0;6,19
ES0105586004;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
BE0003816338;Energy;Oil & Gas Midstream;https://www.euronav.com/;Euronav NV;18,91;19,28;0,98;-4,18;0,6;4,85
NL0006294274;Financial Services;Financial Data & Stock Exchanges;https://www.euronext.com/;Euronext N.V.;91,8;1797,83;0,05;-3,81;0,57;2,26
FR0010490920;Communication Services;Entertainment;https://www.europacorp.com/;EuropaCorp;0,383;0,63;0,61;-1,09;0,02;0
FR001400CF13;Industrials;Waste Management;https://www.europlasma.com/;Europlasma S.A.;0,0007;0,02;0,03;-0,07;0,01;0
NO0010735343;Consumer Defensive;Discount Stores;https://www.europris.no/;Europris ASA;69,65;36,8;1,89;-4,82;0,42;4,49
IT0003895668;Technology;Computer Hardware;https://www.eurotech.com/;Eurotech S.p.A.;1,344;1,98;0,68;-13,44;0,66;0
FR0010221234;Technology;Communication Equipment;https://www.eutelsat.com/;Eutelsat Communications Société Anonyme;4,366;14,83;0,29;-0,65;0,51;11,34
DK0061414711;Basic Materials;Specialty Chemicals;https://www.everfuel.com/;Everfuel A/S;8,45;1,25;6,76;-281,67;0,69;0
FR0000035784;Financial Services;Asset Management;https://www.transition-evergreen.com/;Transition Evergreen SA;1,695;4,11;0,41;-3,08;0,8;0
IT0005430936;Utilities;Utilities - Regulated Electric;https://www.eviso.ai/;eVISO S.p.A.;4,95;2,49;1,99;-33;0,33;0
DE000EVNK013;Basic Materials;Specialty Chemicals;https://corporate.evonik.com/;Evonik Industries AG;20,14;30,93;0,65;-1,86;0,47;5,17
DE0005664809;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.evotec.com/;Evotec SE;9,76;12,72;0,77;-9,96;0,7;0
BE0003820371;Technology;Communication Equipment;https://www.evs.com/;EVS Broadcast Equipment SA;30,1;17,33;1,74;3,81;0,95;4,38
FR0000064164;Basic Materials;Paper & Paper Products;https://www.exacomptaclairefontaine.fr/;Exacompta Clairefontaine S.A.;168;790,32;0,21;1,28;0,58;2,92
NO0010852213;Healthcare;Biotechnology;https://www.exact-tx.com/;EXACT Therapeutics AS;7,1;1,91;3,72;5,73;2,86;0
FR0000062671;Industrials;Aerospace & Defense;https://www.exail-technologies.com/;Exail Technologies;21,95;23,07;0,95;-1,23;0,17;2,63
FR0014005DA7;Technology;Software - Infrastructure;https://www.exclusive-networks.com/;Exclusive Networks SA;20,3;23,04;0,88;-3,79;0,31;0
IT0005557530;Consumer Defensive;Education & Training Services;https://www.execus.com/;Execus S.p.A.;2,28;0;0;0;0;0
FR0004527638;Industrials;Farm & Heavy Construction Machinery;https://www.exel-industries.com/;EXEL Industries SA;56;116,36;0,48;2,7;0,54;1,82
BE0003808251;Energy;Oil & Gas Midstream;https://www.exmar.com/;Exmar NV;8,14;16,11;0,51;-3,41;0,64;5,67
NL0012059018;Industrials;Farm & Heavy Construction Machinery;https://www.exor.com/;Exor N.V.;103,8;393,91;0,26;-1,9;0,27;0
IT0004496029;Technology;Software - Application;https://www.expert.ai/;Expert.ai S.p.A.;1,208;0,58;2,08;-3,55;0,18;0
FR0014003AQ4;Basic Materials;Specialty Chemicals;https://www.epc-groupe.com/;EPC Groupe;140;204,72;0,68;-4,62;0,33;1,15
IT0001477402;Technology;Information Technology Services;https://www.exprivia.it/;Exprivia S.p.A.;1,65;2,91;0,57;-9,71;0,44;0
ES0105029005;Technology;Software - Application;https://www.facephi.com/;Facephi Biometria, S.A.;2,03;1,33;1,53;-7;0,34;0
IT0005500688;Technology;Electronic Components;https://www.fae.technology/;FAE Technology S.p.A.;4;2,26;1,77;13,79;0,31;0
BE0003874915;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.fagron.com/;Fagron NV;18,78;7,18;2,62;-6,73;0,53;1,02
ES0105553004;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
IT0005487670;Healthcare;Pharmaceutical Retailers;https://www.farmacosmo.it/;Farmacosmo S.p.A.;0,89;0,53;1,68;89;0,46;0
PTFNV1AM0002;Industrials;Conglomerates;https://www.farminveste-sgps.com/;Farminveste, S.G.P.S., S.A.;1,3;173,55;0,01;-0,02;0,23;0
FR0004034593;Consumer Cyclical;Apparel Retail;https://www.fashion-belair.com/;Fashion Bel Air S.A.;0,022;0;0;0;0;0
NL0013654809;Consumer Cyclical;Specialty Retail;https://fastnedcharging.com/;Fastned B.V.;23,25;17,07;1,36;-17,35;0,8;0
FR0000031973;Consumer Defensive;Household & Personal Products;https://fsdv.fr/;Fayenceries de Sarreguemines, Digoin & Vitry-le-Francois Société Anonyme;21,4;0;0;0;0;0
IE0003290289;Financial Services;Insurance - Property & Casualty;https://www.fbdgroup.com/;FBD Holdings plc;12,9;0;0;0;0;4,13
FR0012300424;Consumer Defensive;Packaged Foods;https://www.franckdeville.fr/;FD SA;0,42;0;0;0;0;0
GB0031477770;Technology;Information Technology Services;https://fdtechnologies.com/;FD Technologies plc;1286;11,88;108,25;-846,05;0,6;0,81
FR0013451333;Consumer Cyclical;Gambling;https://www.groupefdj.com/;La Française des Jeux Société anonyme;34,06;14,29;2,38;-6,34;0,36;0
IT0005403495;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0000062101;Consumer Cyclical;Resorts & Casinos;https://www.groupesfcmc.com/;Société Fermière du Casino Municipal de Cannes;1500;0;0;0;0,7;0
FR0011271600;;;;;0,596;0;0;0;0;0
NL0011585146;Consumer Cyclical;Auto Manufacturers;https://www.ferrari.com/;Ferrari N.V.;422,3;35,7;11,83;-87,8;0,45;0,62
IT0005383291;Consumer Cyclical;Recreational Vehicles;https://www.ferrettigroup.com/;Ferretti S.p.A.;27;3,92;6,89;54;0,65;0
NL0015001FS8;Industrials;Infrastructure Operations;https://www.ferrovial.com/;Ferrovial SE;37,02;35,39;1,05;-2;0,17;2,44
IT0005325912;Industrials;Tools & Accessories;https://www.fervi.com/;Fervi S.p.A.;16,2;21,35;0,76;2,5;0,56;2,08
IT0001498481;Industrials;Specialty Industrial Machinery;https://www.fidia.it/;Fidia S.p.A.;0,52;1,25;0,42;-2;0,08;0
FR0000061418;Industrials;Business Equipment & Supplies;https://www.fiducial-office-solutions.fr/;Fiducial Office Solutions;28,2;0;0;0;0;0
FR0000060535;Real Estate;Real Estate Services;https://www.fiducial-real-estate.fr/;Fiducial Real Estate;177;285,22;0,62;-2,12;0,67;0,76
IT0003365613;Industrials;Specialty Business Services;https://www.fieramilano.it/;Fiera Milano SpA;3,83;8,99;0,43;-0,62;0,2;0
FR0011665280;Industrials;Aerospace & Defense;https://www.figeac-aero.com/;Figeac Aero Société Anonyme;6,6;13,84;0,48;-1,27;0,11;0
IT0004967292;Industrials;Business Equipment & Supplies;https://www.filagroup.it/;F.I.L.A. - Fabbrica Italiana Lapis ed Affini S.p.A.;9,04;19,06;0,47;-3,4;0,54;3,71
FR001400AEM6;Communication Services;Advertising Agencies;https://www.fillupmedia.fr/;Fill Up Media S.A.;6,05;6,3;0,96;151,25;0,31;0
FR0000060824;Industrials;Conglomerates;https://www.financiere-marjos.com/;Financière Marjos SA;0,065;0;0;-1,62;12,56;0
IT0005475162;Industrials;Consulting Services;https://www.finanza.tech/;Finanza.tech S.p.A.;0,854;0,88;0,97;3,56;0,51;0
FR0000035123;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0010487272;Industrials;Waste Management;https://www.finaxo.fr/;Finaxo Environnement Societe Anonyme;0,448;0;0;0;0;0
IT0001415246;Industrials;Aerospace & Defense;https://www.fincantieri.com/;Fincantieri S.p.A.;0,599;4,87;0,12;-0,35;0,05;0
IT0005215329;Consumer Defensive;Packaged Foods;https://www.finefoods.it/;Fine Foods & Pharmaceuticals N.T.M. S.p.A.;8,56;10,86;0,79;-122,29;0,58;1,24
IT0000072170;Financial Services;Banks - Regional;https://finecobank.com/;FinecoBank Banca Fineco S.p.A.;15,675;54,53;0,29;-0,31;0,07;3,38
FR0000038184;Real Estate;Real Estate Services;https://www.f-i-p-p.com/;FIPP Société Anonyme;0,129;0,71;0,18;-0,72;0,6;0
IT0005252736;Financial Services;Capital Markets;https://www.firstcapital.it/;First Capital S.p.A.;17;38,87;0,44;-2,92;0,78;0
CH0120879058;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
NL0015000X07;Communication Services;Entertainment;https://www.fl-entertainment.com/;FL Entertainment N.V.;9,45;6,48;1,46;-1,14;0,01;0
NL0015000H56;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0000074759;Consumer Defensive;Packaged Foods;https://www.fleurymichon.fr/;Fleury Michon SA;22,4;133,37;0,17;-0,53;0,32;2,66
PTFXD0AM0018;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR001400GO75;Basic Materials;Agricultural Inputs;https://www.florentaise.com/;SAS Florentaise;5,76;10,02;0,57;-0,95;0,32;0
BE0003215143;Industrials;Conglomerates;https://www.floridienne.be/;Floridienne S.A.;655;0;0;0;0,34;2,83
BE0003847648;Consumer Defensive;Education & Training Services;https://www.flowsparks.com/;Flowsparks NV;23;0;0;0;0;0
BE0974265945;Energy;Oil & Gas Midstream;https://www.fluxys.com/belgium;Fluxys Belgium SA;21,8;283,76;0,08;-0,18;0,27;4,81
FR0011476928;Consumer Cyclical;Specialty Retail;https://www.fnacdarty.com/;Fnac Darty SA;33,1;177,3;0,19;-0,36;0,26;0
IT0000060886;Industrials;Railroads;https://www.fnmgroup.it/;FNM S.p.A.;0,534;3,92;0,14;-0,29;0,19;3,34
FR0013230067;Technology;Software - Application;https://www.fnptechnologies.com/;FNP Technologies SA;0,3;0;0;0;0;0
FR0000065930;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.fonciere7investissement.fr/;Foncière 7 investissement Société Anonyme;0,675;0,4;1,69;1,78;2,19;0
FR0000038499;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0010341032;Real Estate;Real Estate Services;https://fonciere-inea.com/mentions-legales/;Fonciere Inea S.A.;33,2;108,99;0,3;-0,64;0,5;6,19
FR0000033409;Real Estate;REIT - Office;https://www.fonciere-lyonnaise.com/;Societe Fonciere Lyonnaise;68,2;172,95;0,39;-1,04;0,48;4,36
FR0011605617;Real Estate;Real Estate Services;https://www.foncierevindi.com/;Foncière Vindi Société Anonyme;4,1;0;0;0;0;0
FR0000053944;Real Estate;Real Estate Services;https://www.foncierevolta.com/;Foncière Volta;7,85;23,49;0,33;-1,12;0,5;6,52
IT0005203424;Consumer Cyclical;Luxury Goods;https://www.fope.com/;Fope S.p.A.;28;10,5;2,67;5,98;0,81;0
NL0011832811;Consumer Defensive;Packaged Foods;https://www.forfarmersgroup.eu/;ForFarmers N.V.;2,74;8,46;0,32;-2,08;0,39;5,91
FR0014005SB3;Industrials;Electrical Equipment & Parts;https://www.forseepower.com/;Forsee Power Société anonyme;1,11;2,28;0,49;-8,54;0,37;0
FI0009007132;Utilities;Utilities - Renewable;https://www.fortum.com/;Fortum Oyj;14,635;21,13;0,69;-4,43;0,59;6,21
FR0000121147;Consumer Cyclical;Auto Parts;https://www.forvia.com/;Forvia SE;15,97;106,76;0,15;-0,29;0,17;2,06
IT0005388217;Technology;Information Technology Services;https://www.gruppofos.it/it;Fos S.p.A.;2,84;4,02;0,71;7,28;0,52;0
BE0003752665;Consumer Defensive;Food Distribution;https://www.fountain.be/;Fountain S.A.;1,2;2,17;0,55;-0,81;0,11;6,7
FR0010485268;;;;;129,5;0;0;0;0;0
FR0013030152;;;;;36,95;0;0;0;0;0
FR0013222346;;;https://finance.yahoo.com/sector/healthcare;;0;0;0;0;0;0
FR0010823724;Real Estate;Real Estate Services;https://www.francetourismeimmobilier.fr/;France Tourisme Immobilier SA;0,04;0;0;0;0;0
IT0005508574;Industrials;Engineering & Construction;https://www.franchetti.tech/;Franchetti S.p.A.;6,75;2,65;2,55;6,43;0,64;0
IT0005335754;Industrials;Building Products & Equipment;https://www.fum.it/;Franchi Umberto Marmi S.p.A.;5,9;4,8;1,23;11,8;0,66;0
DE0005773303;Industrials;Airports & Air Services;https://www.fraport.com/;Fraport AG;52,7;207,96;0,25;-0,46;0,27;2,47
FR0004187367;Industrials;Staffing & Employment Services;https://www.freelance.com/;Freelance.com SA;3,35;5,85;0,57;-4,35;0,39;0
IT0004819857;Utilities;Utilities - Renewable;https://frendyenergy.edison.it/;Frendy Energy S.p.A.;0,202;0,24;0,84;2,89;1,02;0
DE0005785604;Healthcare;Medical Care Facilities;https://www.fresenius.com/;Fresenius SE & Co. KGaA;27,94;49,12;0,57;-1,2;0,44;1,15
DE0005785802;Healthcare;Medical Care Facilities;https://www.freseniusmedicalcare.com/;Fresenius Medical Care AG;40,46;62,37;0,65;-1,2;0,42;1,3
FR0010588079;Real Estate;REIT - Retail;https://www.frey.fr/;Frey SA;28,2;75,31;0,37;-0,87;0,45;4,71
IT0005378457;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.friulchem.com/;Friulchem S.p.A.;0,93;3,97;0,23;-1,75;0,33;0
NL00150003E1;Energy;Oil & Gas Equipment & Services;https://www.fugro.com/;Fugro N.V.;23,02;17,02;1,35;-18,27;0,56;3,95
PTFCP0AM0008;Communication Services;Entertainment;https://www.fcporto.pt/;Futebol Clube do Porto - Futebol, S.A.D.;1,32;11,87;0,11;-0,07;0,69;0
IT0005445108;Real Estate;Real Estate Services;https://gabettishortrent.it/;G Rent S.p.A.;0,66;0,47;1,4;11;0,37;0
FR0000053415;Industrials;Specialty Business Services;https://www.ga-investissement.fr/;Grande Armee Investissement SA;72,5;0;0;0;0;0
IT0005498610;Consumer Cyclical;Textile Manufacturing;https://www.gmleatherspa.com/;G.M. Leather S.p.A.;1,12;4,4;0,25;7;0,26;0
IT0005023038;Real Estate;Real Estate Services;https://www.gabettigroup.com/;Gabetti Property Solutions S.p.A.;0,676;0;0;0;-1,52;2,45
BE0003818359;Healthcare;Biotechnology;https://www.glpg.com/;Galapagos NV;27,5;63,21;0,44;0,78;3,6;0
FR0011100759;Consumer Defensive;Household & Personal Products;https://www.galeoconcept.com/;Galeo Concept Société Anonyme;0,8;0;0;0;0;0
FR0000030611;Real Estate;Real Estate Services;https://www.galimmo-sca.com/;Galimmo SCA;14,3;26,16;0,55;-1,65;0,61;4,46
PTGAL0AM0009;Energy;Oil & Gas Integrated;https://www.galp.com/;Galp Energia, SGPS, S.A.;19,21;22,02;0,87;-3,01;0,33;4,94
IT0005122392;Communication Services;Publishing;https://www.gamberorosso.it/;Gambero Rosso S.p.A.;0,38;1,25;0,3;-0,35;0,34;0
IT0005345233;Healthcare;Medical Care Facilities;https://www.garofalohealthcare.com/;Garofalo Health Care S.p.A.;5;4,22;1,18;-1,81;0,47;0
